BMD,BMJ,BT,BUY_DAYS_CLOSED,N,NB_JOUR_OUVRES,RATIO_IN_POSITION,RATIO_NOT_IN_POSITION,S_G_N,TRADABLE_DAYS,TRADABLE_DAYS_IN_POSITION_CLOSED,TRADABLE_DAYS_NOT_IN_POSITION,action,action_G,action_PNL_AMOUNT,action_reason,alerts,allocated,bank,buy_code,buy_codes,buy_gm_filter,buy_gm_operator,buy_logic,buy_market_gm_current,buy_market_gm_market,buy_market_gm_sector,buy_market_operator,cash_ticker,date,forced_close,gm_buy_conditions,gm_push_buy_conditions,gm_push_buy_label,gm_push_sell_market_exit_conditions,gm_push_sell_market_exit_label,gm_sell_market_exit_conditions,gm_sell_market_exit_label,price_close,ratio_P,ratio_P_pct,sell_code,sell_codes,sell_gm_filter,sell_gm_operator,sell_logic,shares,tradable
,0,0,0,0,104,0,100,,104,0,104,,,,,"['B1', 'Bf', 'GM_NEG']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-01,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,123.089996,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,105,0,100,,105,0,105,,,,,"['GM_NEG', 'SPVv_basse', 'SPv_basse']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-02,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,129.100010,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,106,0,100,,106,0,106,,,,,"['GM_NEG', 'SPVa_basse', 'SPa_basse']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-03,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,128.490010,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,107,0,100,,107,0,107,,,,,"['A1', 'Af', 'GM_NEG']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-06,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,127.630000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,108,0,100,,108,0,108,,,,,"['B1', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-07,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,128.899990,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,109,0,100,,109,0,109,,,,,"['Bf', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-08,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,126.840000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,110,0,100,,110,0,110,,,,,"['D1', 'F1', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-09,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,124.140000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,111,0,100,,111,0,111,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-10,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,120.570000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,112,0,100,,112,0,112,,,,,"['GM_NEG', 'SPVv_basse', 'SPv_basse']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-13,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,116.280000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,113,0,100,,113,0,113,,,,,"['GM_NEG', 'RHD_FAIL']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-14,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,116.010002,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,114,0,100,,114,0,114,,,,,"['GM_NEG', 'RHD_OK']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-15,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,116.470000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,115,0,100,,115,0,115,,,,,"['GM_NEG', 'RHD_FAIL']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-16,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,114.960000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,116,0,100,,116,0,116,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-17,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,112.710000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,117,0,100,,117,0,117,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-21,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,113.880000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,118,0,100,,118,0,118,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-22,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,113.800000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,119,0,100,,119,0,119,,,,,"['A1', 'Af', 'C1', 'E1', 'GM_NEG', 'RHD_OK']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2022-06-23,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,118.600000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
